id,nombre,partidos_jugados,partidos_titular,goles,asistencias,tarjeta_amarilla,edad,altura,valor,rating,posicion
6896,Hugo Guzón,20,5,0,0,4,19,180.88316478909846,2870.0,36,Delantero Centro
6897,D. Rodríguez,26,26,20,0,2,23,180.6886707666361,29900.0,47,Portero
6899,Francisco Holgueras,8,8,6,0,1,20,180.83358383629957,407.4,30,Portero
6902,F. Villar,30,28,3,0,4,22,180.7362046946364,12650.0,43,Defensa Central
6903,Darío Lozano,27,27,2,0,4,20,180.83412409233972,5610.0,44,Defensa Central
6904,Guzmán Ortega,27,21,5,0,1,20,180.83434839423623,7770.0,42,Defensa Central
6905,I. Sanclemente,28,26,1,0,4,23,180.6876198707136,19780.0,39,Lateral Izquierdo
6906,Jairo Domínguez,8,7,0,0,0,20,180.83373675619438,1880.0,43,Defensa Central
6907,Lilian,25,11,0,0,5,22,180.74010609382697,50220.0,40,Lateral Izquierdo
6909,Gabriel Castro,16,11,0,0,1,0,186.0,2570.0,38,Defensa Central
6911,Kini,30,27,5,0,6,22,180.73653907061174,15870.0,44,MP
6912,Adrián Ruiz,33,30,2,0,4,20,180.8341542069462,5900.0,43,Mediocentro Defensivo
6913,Kirian Ramírez,32,20,8,0,1,19,180.88319490370495,3160.0,42,Mediocentro
6914,Diego Fernández,28,12,3,0,4,20,180.834430430578,8560.0,45,Delantero Centro
6916,Bobô,25,13,0,0,11,21,180.78450498744974,2780.0,33,MP
6918,D. López,17,15,2,0,2,0,181.82014993130403,1000.0,30,Lateral Derecho
6919,Óscar Gallego,12,3,0,0,0,0,181.82024235199285,1890.0,34,Mediocentro
6920,Álvaro,4,1,0,0,0,22,184.0,22800.0,31,Mediocentro
6921,P. Marco,34,24,6,0,1,20,180.8342393585921,6720.0,38,Delantero Centro
6922,D. Vallecillo,23,16,5,0,3,22,180.73602193012815,10890.0,41,Delantero Centro
6923,David López,5,4,0,0,0,19,180.88388857808857,9840.0,45,Delantero Centro
6924,Muriel,31,23,4,0,2,23,171.0,18860.0,34,Extremo Izquierdo
6925,Georges Nsukula,26,11,5,0,1,21,180.7847895185592,5520.0,37,Delantero Centro
6926,Tariku Luengo,16,4,0,0,0,17,180.9815806728191,611.1,30,Delantero Centro
6927,Pablo Barredo,30,29,20,0,1,20,180.83363845069607,933.33,30,Portero
6928,Sergio Garcia,5,5,4,0,1,27,191.0,12110.0,45,Portero
6930,Andrés Calvo,29,28,0,0,11,25,190.0,16270.0,45,Defensa Central
6931,Herrador,17,17,2,0,5,27,179.0,15010.0,46,Lateral Izquierdo
6932,M. Manso,28,26,0,0,5,23,186.0,11430.0,43,Defensa Central
6933,Sergio Fernández,24,20,1,0,2,27,180.4905650682662,22150.0,49,Lateral Derecho
6934,Jonatan Lopes,25,22,0,0,6,24,180.63742547299648,11410.0,45,Defensa Central
6935,Aleixo,10,9,0,0,3,29,180.3897442839942,1250.0,32,Defensa Central
6936,M. Nuñez,8,2,0,0,0,22,180.0,1930.0,34,Defensa Central
6937,Eduardo Mendoza,3,1,0,0,0,20,180.833639604397,944.44,35,Lateral Izquierdo
6938,Christian Fernández,30,29,7,0,9,27,180.49003131282728,17010.0,47,Mediocentro
6939,Lorento,33,28,5,0,6,23,180.68656066731344,9580.0,44,Extremo Izquierdo
6940,David Álvarez,26,21,3,0,8,37,174.0,1900.0,48,Mediocentro
6941,Albertín,27,25,0,0,2,29,180.0,11100.0,43,Mediocentro Defensivo
6942,Diego Peláez,25,13,2,0,1,36,170.0,3550.0,48,MD
6943,J. Misffut,19,6,0,0,1,23,180.68664166522052,10360.0,42,Mediocentro
6944,Mario Presa,32,10,3,0,4,22,180.73521402792684,3110.0,33,Mediocentro
6945,Pablo Quintana,15,2,0,0,0,21,180.78455379388092,3250.0,32,Mediocentro
6946,Ivi Vales,29,26,6,0,4,36,176.0,2530.0,46,Delantero Centro
6947,Javi Amor,26,17,6,0,8,31,180.29352272703522,24640.0,50,Delantero Centro
6948,Alex Matos,27,22,0,0,3,31,180.29220391495858,11940.0,45,Extremo Derecho
6949,Aritz,5,0,0,0,0,26,191.0,4890.0,35,Delantero Centro
6950,Guillermo García,25,25,23,0,1,27,182.0,38090.0,51,Portero
6951,Javier Marcos,9,9,3,0,1,22,187.0,4080.0,39,Portero
6952,Jorge Selles,33,33,1,0,5,24,180.63867574838252,23450.0,44,Lateral Izquierdo
6953,Nil Coch,29,28,1,0,12,26,184.0,12990.0,46,Defensa Central
6954,Javi Rodriguez,28,27,1,0,6,25,191.0,10670.0,43,Defensa Central
6955,Jesu,17,11,2,0,2,24,186.0,10090.0,45,Defensa Central
6956,Apa,9,8,0,0,3,24,180.0,13890.0,36,Lateral Derecho
6958,D. Sanz,31,29,3,0,12,24,180.63845456179016,21320.0,45,Mediocentro
6959,Peli,33,29,1,0,4,32,175.0,20680.0,47,Mediocentro
6960,Rubio,24,18,1,0,8,28,180.44081719747265,18080.0,45,Mediocentro
6961,Javier Álvarez,28,21,2,0,0,24,180.63791872948184,16160.0,44,Mediocentro
6962,Fran Sabaté,30,23,4,0,5,28,183.0,24280.0,44,MP
6963,Amis,30,13,2,0,3,23,177.0,11860.0,42,Mediocentro
6964,Conde,32,14,1,0,2,31,173.0,23480.0,42,MP
6965,Álex López,3,1,0,0,0,20,178.0,1140.0,33,Mediocentro
6967,Fran Adeva,16,14,6,0,3,28,182.0,29900.0,46,Delantero Centro
6968,Fabián Arvey Rodas,19,9,0,0,0,26,180.53821530095354,6020.0,42,Extremo Derecho
6969,Samu Aparicio,33,18,1,0,4,22,180.73619950246285,12600.0,41,Extremo Derecho
6970,V. Prieto,33,16,6,0,2,29,179.0,22030.0,41,Delantero Centro
6971,D. Luengo,26,15,4,0,4,24,185.0,10080.0,36,Delantero Centro
6972,Daniel Rodríguez,11,2,1,0,1,19,176.0,1310.0,32,Extremo Derecho
6973,Alberto González,33,33,28,0,0,27,190.0,17720.0,49,Portero
6975,V. Moreno,30,30,3,0,4,24,180.6375853919412,12950.0,46,Lateral Izquierdo
6976,M. Djaló,16,11,2,0,1,30,192.0,57160.0,50,Defensa Central
6977,Iñigo Astudillo,32,28,0,0,6,30,180.34156652647619,12300.0,46,Lateral Derecho
6978,Arana,23,21,1,0,5,24,185.0,18170.0,42,Defensa Central
6979,Kuko,14,9,0,0,1,26,180.53909693201896,14510.0,47,Lateral Derecho
6980,Iker Bermúdez,24,22,1,0,3,20,185.0,3280.0,39,Defensa Central
6981,Capi,20,16,0,0,4,20,180.83424974293916,6820.0,41,Defensa Central
6983,Rubén Vallejo,17,15,0,0,1,23,180.6866873563476,10800.0,44,Mediocentro
6984,Kódjo Alphonse,13,7,0,0,4,31,178.0,127840.0,48,Mediocentro Defensivo
6986,Jorge,8,3,1,0,0,30,180.34440145322367,39600.0,43,Mediocentro
6987,R. Vallejo,11,7,1,0,3,27,176.0,33830.0,43,Mediocentro
6988,S. Kante,30,14,1,0,6,24,192.0,4110.0,37,Mediocentro
6989,C. García,17,12,1,0,3,21,180.78466386795975,4310.0,36,Mediocentro
6990,E. Rodríguez,33,30,7,0,8,31,176.0,33600.0,52,Extremo Izquierdo
6991,Jesús Torres,32,24,4,0,6,27,180.48995446865905,16270.0,46,Delantero Centro
6992,Adri Herrera,28,18,2,0,11,25,180.59012103906622,30870.0,43,Delantero Centro
6993,Adrián Calvo,30,24,2,0,6,20,180.83407217060443,5110.0,38,Delantero Centro
6994,Alex Gomez,33,23,1,0,2,26,180.53807511226822,4670.0,35,Extremo Derecho
6995,G. Bertuzzi,28,21,1,0,6,24,180.63664872383634,3930.0,38,Delantero Centro
6996,Mario Vallejo,26,5,0,0,2,20,180.83375544801908,2060.0,38,Extremo Derecho
6997,D. Olmos,5,0,0,0,0,0,181.82014993130403,1000.0,28,Delantero Centro
6999,Sevi,31,31,37,0,1,31,177.0,4700.0,45,Portero
7000,R. Tapias,3,3,5,0,0,0,181.8201956224311,1440.0,40,Portero
7002,Víctor Arranz,31,30,0,0,5,25,180.58761737298997,6760.0,45,Lateral Izquierdo
7003,Rubén Sierra,25,24,0,0,5,28,180.43928966002005,3370.0,39,Defensa Central
7004,Ricky,22,20,0,0,3,35,175.0,1310.0,43,Defensa Central
7005,Diego Martín,26,21,0,0,4,34,180.14351586514567,5080.0,46,Lateral Derecho
7006,Merino,30,26,0,0,4,31,180.29164316021732,6540.0,43,Defensa Central
7007,Nacho Encinas,30,19,0,0,4,22,180.7353282557445,4210.0,38,Lateral Derecho
7008,Huseni Mohamed,8,4,0,0,2,27,180.4883687788629,1000.0,35,Lateral Derecho
7009,R. Rodriguez,6,2,0,0,0,0,181.8202537747746,2000.0,35,Mediocentro
7010,Blanco,29,25,3,0,3,32,180.0,11240.0,47,Extremo Izquierdo
7011,Ismael García,31,26,5,0,3,25,180.58771913959117,7740.0,45,Mediocentro
7012,Simal,30,29,4,0,8,28,180.439999949359,10210.0,43,MD
7013,Alberto Garcia,31,29,0,0,5,0,181.82030569650993,2500.0,38,Delantero Centro
7014,Mohammed,31,27,1,0,8,0,181.8201613540858,1110.0,33,Delantero Centro
7015,Nachin,23,8,1,0,2,0,181.82044380832582,3830.0,39,MD
7016,J. Pablo,3,0,0,0,0,0,181.82014993130403,1000.0,30,Delantero Centro
7017,Elvis Jair,8,1,1,0,2,31,180.29117171086077,2000.0,34,Mediocentro
7018,Mikel,31,29,17,0,2,29,180.39159373620564,19060.0,49,Extremo Izquierdo
7019,Amado,21,7,1,0,1,22,180.73660553043294,16510.0,45,Delantero Centro
7020,D. Martín,6,5,0,0,1,25,180.58818435833948,12220.0,44,Delantero Centro
7021,Javier,27,8,2,0,5,20,175.0,4400.0,38,Delantero Centro
7022,Fran Baños,6,0,0,0,2,25,180.5871230780699,2000.0,32,Extremo Izquierdo
7023,Francisco Manuel Bonalde,5,0,0,0,0,0,181.82014993130403,1000.0,25,Delantero Centro
7024,Sergio Del Río,30,30,36,0,3,21,180.78483105594742,5920.0,38,Portero
7027,Jorge Valentín,6,4,7,0,1,22,180.73497068840686,766.67,30,Portero
7029,Sergio Rivas,33,33,1,0,5,19,180.88355731741734,6650.0,46,Defensa Central
7030,Sergio Martín Tena,29,28,0,0,5,21,180.78494009159155,6970.0,39,Lateral Derecho
7031,Hugo Villardón,28,23,2,0,3,19,180.8831917884008,3130.0,42,Lateral Izquierdo
7032,D. Jose,9,8,0,0,0,0,181.82018419964933,1330.0,42,Portero
7033,J. Quijano,20,18,1,0,3,18,180.93235398202015,1560.0,39,Lateral Izquierdo
7034,Omar El Fquih,15,11,0,0,3,19,188.0,2880.0,42,Defensa Central
7038,Mito,33,31,13,1,8,25,177.0,17670.0,49,MP
7039,Sergio Santos,33,31,1,0,7,23,178.0,93030.0,43,Mediocentro Defensivo
7040,Tomi,31,23,0,0,7,22,180.73588589518164,9580.0,43,Mediocentro
7041,V. Cascón,33,33,3,0,7,26,180.53780200394053,2040.0,34,Mediocentro
7042,Jose Luis Asensio,23,4,0,0,6,28,180.4394153106195,4580.0,36,Mediocentro Defensivo
7043,Sergio Sánchez,17,1,0,0,3,21,180.7844478735409,2230.0,36,Mediocentro Defensivo
7046,Chopi,31,26,2,0,3,34,178.0,8910.0,47,Extremo Derecho
7047,Astu,30,28,5,0,7,23,180.68588880005865,3110.0,37,Extremo Izquierdo
7048,David Martín Marcos,23,12,3,0,5,19,180.8829066269615,383.93,41,Delantero Centro
7049,Javier Gómez,20,3,0,0,0,19,180.8831710197067,2930.0,40,Extremo Izquierdo
7050,Álvaro Ramos,23,5,2,0,2,21,180.78434922224383,1280.0,33,Delantero Centro
7051,Joel Gómez,22,4,0,0,1,21,180.78449667997208,2700.0,35,Delantero Centro
7052,R. Makutungu,12,3,0,1,0,22,174.0,1000.0,25,Extremo Derecho
7053,A. Rodriguez,6,2,1,0,0,0,181.82014993130403,1000.0,25,MD
7054,Dani Freile,28,28,31,0,4,25,180.58836816128243,13990.0,47,Portero
7056,Miguel Ángel Martínez,6,6,11,0,0,27,180.4883687788629,1000.0,26,Portero
7057,Fran Perez,28,27,3,0,8,34,180.1437079755663,6930.0,47,Defensa Central
7058,A. Basalo,32,32,0,0,8,25,180.58828300963654,13170.0,45,Lateral Derecho
7059,Sergio Aller,16,13,0,0,4,0,181.82068472517764,6150.0,45,Lateral Derecho
7060,Ariel Alvano,11,9,0,0,3,20,180.83378348575616,2330.0,42,Defensa Central
7061,Jaime Villarrubia,16,9,0,0,2,21,185.0,1250.0,32,Defensa Central
7062,Carlos Carballo,8,5,0,0,2,0,181.82012397043638,750.0,32,Portero
7063,Trust,33,30,0,0,7,30,180.34181990454445,14740.0,47,Mediocentro Defensivo
7064,S. Madrigal,31,29,0,0,10,0,181.82086022064294,7840.0,44,Defensa Central
7065,Romano,28,26,1,0,13,24,171.0,11130.0,41,Mediocentro Defensivo
7066,Joaquín Calzado,30,17,0,0,4,20,180.83373156402084,1830.0,39,Mediocentro
7068,Alberto Martínez,31,12,2,0,6,21,180.78502420480274,7780.0,39,MD
7069,Diego Rodrigo,19,12,0,0,4,20,180.83397455774207,4170.0,34,Mediocentro
7070,M. Martino,30,2,3,0,4,0,181.82014993130403,1000.0,28,Portero
7071,Porfirio Puente,19,1,0,0,0,44,179.6498399051037,1000.0,39,Mediocentro
7072,Jairo Díaz,11,5,0,0,3,24,180.63635796211867,1130.0,26,Mediocentro Defensivo
7073,Miguel Ángel Vázquez,32,32,9,0,4,21,180.7861529833282,18650.0,45,Delantero Centro
7074,Mario Visa,29,25,8,0,7,36,190.0,1590.0,47,Delantero Centro
7075,Jairo Blanco,31,29,7,0,12,25,180.58792059592415,9680.0,45,Extremo Izquierdo
7076,Abel,30,25,3,0,8,22,180.73635422923405,14090.0,41,Delantero Centro
7077,Mario González,3,0,0,0,0,20,180.83364537394024,1000.0,33,Delantero Centro
7078,J. Suárez,5,0,0,0,0,29,180.38996339371715,3360.0,35,Extremo Derecho
7080,Pagola,12,12,14,0,0,23,185.0,7260.0,36,Portero
7081,Javi Márquez,8,6,3,0,3,27,180.48835724185332,888.9,30,Portero
7082,R. Checa,29,29,1,0,8,26,180.5396680711073,20010.0,49,Defensa Central
7083,I. Miranda,33,28,1,0,1,24,180.63813057016188,18200.0,46,Lateral Derecho
7084,Ander,31,30,0,0,7,21,187.0,6670.0,39,Defensa Central
7085,Abu,16,11,1,0,1,26,180.53864417448713,10150.0,43,Lateral Izquierdo
7086,Diego Ciria,26,21,1,0,4,30,183.0,1280.0,34,Defensa Central
7087,Adrián Díez,12,1,1,0,0,23,177.0,1000.0,25,Portero
7088,Albitre,33,33,11,0,5,27,170.0,17300.0,47,MP
7089,Dani Martínez,29,28,3,0,8,31,180.2924853307639,14650.0,46,Mediocentro
7090,M. Gil,21,18,0,0,1,23,180.0,58890.0,41,Mediocentro
7091,Josua,27,19,0,0,7,30,182.0,14540.0,40,Mediocentro
7092,Losilla,22,17,0,0,2,26,180.53862859796655,10000.0,42,Mediocentro
7093,J. Junyent,30,19,0,0,6,33,180.0,5290.0,43,Mediocentro Defensivo
7094,Ebrahima,18,11,1,0,2,24,180.63747220255823,11860.0,42,Extremo Derecho
7095,Carlos Elvira,27,19,2,0,4,27,180.4889316104736,6420.0,38,MD
7096,Bassirou Diao,27,9,5,0,1,20,180.83366614263437,1200.0,34,Defensa Central
7097,Jesús,18,1,1,0,1,41,173.0,1000.0,32,Mediocentro
7099,Marcos Abadiano,11,2,0,0,1,21,180.78432014607205,1000.0,25,Mediocentro
7100,Léo Bahia,15,9,1,0,1,33,176.0,47790.0,49,Delantero Centro
7101,Óscar González,18,15,3,0,3,24,180.63763212150297,13400.0,40,Delantero Centro
7102,M. Aparicio,3,0,0,0,0,0,181.8201956224311,1440.0,33,Portero
7103,Garcés,26,14,2,0,4,26,186.0,5330.0,39,Delantero Centro
7104,Ivanildo,32,32,38,0,3,35,193.0,966.67,31,Portero
7107,Abel De Prado,33,33,1,0,6,24,180.63805476442832,17470.0,46,Lateral Derecho
7108,Dani Ceinos,25,23,1,0,0,24,180.63754593142238,12570.0,44,Lateral Izquierdo
7109,D. Alderete,26,18,1,0,3,29,173.0,8710.0,45,Defensa Central
7110,Tafa Kanteh,12,12,1,0,1,25,190.0,14570.0,44,Defensa Central
7111,Igor Irazu,31,31,1,0,8,22,197.0,6990.0,39,Defensa Central
7112,Álex Contreras,21,8,0,0,1,23,180.6858285708457,2530.0,36,Lateral Derecho
7113,Jagoba Gil,3,3,0,0,0,26,180.53790896271525,3070.0,33,Defensa Central
7115,Álex Martínez,31,21,2,0,3,25,180.58892268541547,19330.0,49,Mediocentro
7116,Israel González,34,28,4,0,3,26,180.53851748545299,8930.0,41,Mediocentro
7117,Iván Tato,31,23,7,0,5,26,180.53835341276945,7350.0,35,Mediocentro
7118,Pablo Del Valle,32,26,3,0,6,21,180.78451017962325,2830.0,35,MP
7119,Aleman,32,23,1,0,5,23,180.68621279168693,6230.0,38,Mediocentro
7120,Iker,29,23,1,0,10,23,180.68580364841276,2290.0,32,Mediocentro
7121,Sebastian Salgado,30,11,2,0,2,22,179.0,1130.0,29,Mediocentro
7122,Y. Castagne,17,7,0,0,2,26,194.0,4700.0,38,Mediocentro
7123,E. Philippe,12,6,1,0,0,0,181.82014993130403,1000.0,27,Portero
7124,Alejandro,6,1,0,0,1,0,181.82014993130403,1000.0,25,Portero
7125,D. Pantoja,20,6,2,0,4,32,190.0,5740.0,43,Extremo Derecho
7126,W. Suárez-Marques,20,16,3,0,2,28,180.43904355099474,1000.0,28,Portero
7127,Cristian Álvarez,30,9,1,0,2,21,180.78437518311148,1530.0,31,Extremo Izquierdo
7130,R. De Gea,30,30,32,0,2,24,193.0,11920.0,43,Portero
7132,A. Juárez,4,3,7,0,2,22,180.73511745349919,2180.0,32,Portero
7133,Sergio Montalbán,11,9,0,0,0,20,177.0,7020.0,43,Defensa Central
7134,I. Garcés,31,27,1,0,6,23,180.68603210404808,4490.0,39,Lateral Derecho
7135,Angel Chans,15,13,0,0,6,21,180.78519970026807,9470.0,43,Defensa Central
7136,S. Arnaiz,24,11,1,0,2,21,180.78470852065212,4740.0,44,Defensa Central
7137,Sergio Caño,21,18,1,0,3,20,180.83452181283215,9440.0,40,Defensa Central
7138,Oussama,15,10,0,0,2,21,180.78533054304103,10730.0,37,Defensa Central
7139,D. Ruiz,16,11,1,0,1,19,180.88290425621506,361.1,32,Defensa Central
7142,A. Molina,32,29,9,0,4,21,174.0,45860.0,48,MP
7143,S. Del Cerro,22,20,0,0,10,20,185.0,100960.0,48,Mediocentro
7144,Canito,28,24,0,0,8,20,172.0,15320.0,42,Mediocentro
7145,I. Niño Ruiz,3,0,0,0,1,19,180.88297060180844,1000.0,30,Mediocentro
7146,G. Cueto,34,25,1,0,1,22,171.0,16830.0,39,MP
7147,Hugo,18,14,3,0,1,21,180.78516231661865,9110.0,39,Mediocentro
7148,J. Menor,31,16,4,0,3,21,180.78497228306745,7280.0,39,MI
7149,Del Monte,28,25,0,0,5,21,165.0,8060.000000000001,38,Mediocentro
7151,Koke,33,19,1,0,4,22,180.73608942838402,11540.0,38,Mediocentro
7154,E. Ventosa,33,12,0,0,4,20,180.83369418037142,1470.0,37,Mediocentro
7156,Lucas Ricoy,23,21,7,0,5,21,180.0,64120.00000000001,46,Delantero Centro
7158,Sergio Fernández,25,24,0,0,2,22,180.73879351235854,37580.0,42,Extremo Derecho
7159,Pablo Arranz,13,0,0,0,0,21,176.0,25090.0,34,Extremo Derecho
7161,Iago,30,30,33,0,1,22,188.0,17660.0,41,Portero
7164,J. Carbajo,4,4,5,0,0,25,180.5870192345993,1000.0,32,Portero
7165,Y. Uzal,32,28,0,0,6,24,180.63856048213017,22340.0,44,Lateral Derecho
7166,J. Arechavaleta,32,27,1,0,6,21,182.0,19000.0,40,Lateral Izquierdo
7167,A. Jiménez,14,2,1,0,0,18,180.93227275254216,777.77,39,Defensa Central
7169,Xabier,30,18,0,0,4,23,184.0,833.35,30,Defensa Central
7170,Ekhiotz,27,23,2,0,6,22,182.0,19940.0,42,Mediocentro
7171,A. Maiso,32,28,3,0,9,23,184.0,51000.0,41,Portero
7172,Guayo,26,21,4,0,1,23,180.68662297339583,10180.0,41,Mediocentro
7173,Asier Ortíz,29,23,2,0,7,22,180.7361693878564,12310.0,40,Mediocentro Defensivo
7174,Diego Bartolomé,33,27,0,0,8,22,180.73701778901122,20480.0,36,Mediocentro
7175,Hugo Zárate,29,22,0,0,6,20,174.0,4170.0,39,Mediocentro
7176,A. Blanco,3,0,0,0,1,0,181.82014993130403,1000.0,37,Delantero Centro
7177,H. Alutiz,28,20,1,0,1,21,180.78445825788796,2330.0,37,Defensa Central
7178,M. Gracia,28,9,1,0,4,19,180.88294752467397,777.77,37,Lateral Izquierdo
7180,Diego Rosales,23,12,0,0,3,21,179.0,6150.0,33,MI
7182,Aarón Cámara,34,29,6,0,3,20,180.8340825549515,5210.0,42,Delantero Centro
7183,R. Sáenz,30,26,4,0,0,23,180.6863259810699,7320.0,36,Delantero Centro
7184,S. Gabriel,31,16,3,0,1,21,180.78446968066973,2440.0,35,Extremo Derecho
7185,Pedro Dango,15,3,0,0,0,23,184.0,13190.0,40,Delantero Centro
7186,Adrián,3,0,0,0,0,18,180.93229582967663,1000.0,35,Delantero Centro
7188,Miguel,25,24,33,0,4,33,187.0,7870.0,47,Portero
7190,A. Lázaro,10,10,12,0,1,31,182.0,888.9,31,Portero
7191,Diego González,28,27,2,0,5,24,180.63694156242346,6750.0,44,Defensa Central
7192,Lolo,26,22,1,0,3,31,180.29179477168438,8000.0,46,Lateral Derecho
7193,Chechi,27,27,0,0,9,24,180.6369675232911,7000.0,45,Lateral Derecho
7194,Mario Moreta,32,32,2,0,6,23,180.68598952822512,4080.0,41,Defensa Central
7195,Raul Álvarez,12,7,1,0,2,27,181.0,10560.0,46,Lateral Izquierdo
7196,R. Sanchez,32,22,8,0,3,22,170.0,2400.0,37,Mediocentro
7198,A. Zaim,23,15,0,0,3,22,180.73529606426862,3900.0,35,Defensa Central
7200,H. Zazas,15,13,0,0,10,30,186.0,900.0,28,Defensa Central
7201,Miguel Cisneros,28,27,0,0,7,26,180.53809380409294,4850.0,42,Mediocentro
7202,Jorge Suárez,32,22,0,0,6,28,180.4393810422742,4250.0,41,Mediocentro
7203,Luismi,30,19,3,0,6,23,176.0,2900.0,35,Mediocentro
7204,Raúl Crespo,17,5,0,0,2,23,180.68611725569397,5310.0,40,Mediocentro
7205,Sebastián Aguadé,4,0,0,0,0,19,180.88292906442018,600.0,31,Mediocentro
7206,A. Keita,14,5,1,0,5,22,183.0,1000.0,29,Mediocentro
7207,Emmanuel Tomás,31,23,3,0,7,29,180.39025519386956,6170.0,41,Delantero Centro
7208,Abel López,30,18,1,0,4,23,180.68627509776928,6830.0,42,Delantero Centro
7209,Jorge Santos,11,8,2,0,0,26,180.5382599536459,6450.0,43,Delantero Centro
7210,Daniel Peralta,30,16,0,0,5,23,180.68601029691925,4280.0,40,Extremo Izquierdo
7211,Diego Magariño,23,15,3,0,1,20,182.0,1700.0,38,Delantero Centro
7212,Juan Carlos Mera,8,3,0,0,2,20,170.0,1420.0,34,Delantero Centro
7213,Aziz Sagna,14,13,2,0,3,22,180.73499491820385,1000.0,29,Extremo Derecho
7215,Daniel Lisardo González,17,17,22,0,3,26,185.0,3560.0,40,Portero
7216,Oli,17,17,35,0,1,25,180.58719369162992,2680.0,39,Portero
7219,Ismael Miguel,22,16,0,0,3,28,180.43939558036007,4390.0,42,Lateral Derecho
7220,Raúl De Gonzalo,27,20,0,0,4,24,180.63671933739636,4610.0,40,Lateral Izquierdo
7221,Diego Alonso,26,23,1,0,3,20,180.83373675619438,1880.0,37,Lateral Izquierdo
7222,F. Manjarrés,33,32,1,0,7,21,180.78435441441735,1330.0,35,Lateral Derecho
7223,David Santiago,20,15,0,0,4,24,180.63657395653752,3210.0,40,Defensa Central
7224,Cristian Morenas,6,2,1,0,3,34,180.1432302956015,2330.0,44,Defensa Central
7225,Iván Herva,6,6,0,0,3,23,180.68587737727688,3000.0,38,Lateral Derecho
7227,Diego Valdés,30,26,0,0,4,25,180.58748964552115,5530.0,42,Lateral Izquierdo
7228,Emi,31,28,0,0,8,26,180.5379131164541,3110.0,37,Delantero Centro
7229,S. Diaz,24,22,0,0,6,27,180.48856088928355,2850.0,39,Mediocentro
7230,F. Gómez,25,20,1,0,1,25,180.58723315214874,3060.0,41,Lateral Derecho
7231,Ivi,23,18,2,0,10,29,180.39002985353835,4000.0,32,Mediocentro
7232,Víctor Moli,4,3,0,0,1,28,180.43914739446532,2000.0,38,Mediocentro Defensivo
7233,Eder Carrera,25,5,0,0,2,23,180.68587737727688,3000.0,38,Mediocentro
7234,A. Romero,17,6,0,0,1,21,180.78440114397912,1780.0,36,Defensa Central
7235,Ángel Esteban,20,3,1,0,1,20,180.83362590328952,812.5,31,MP
7237,Colino,29,28,6,0,4,29,182.0,13850.0,50,Extremo Izquierdo
7238,Isma Casado,21,14,5,0,0,28,180.4397943392872,8230.0,46,Extremo Derecho
7239,Unai,15,15,1,0,1,29,180.39030711560486,6670.0,41,Extremo Izquierdo
7240,Juan Sánchez,32,20,5,0,2,0,181.82019977616991,1480.0,33,Delantero Centro
7241,Breynner Darío Delgado,11,3,1,0,2,27,180.48857646580413,3000.0,37,Extremo Derecho
7242,I. Fernández,33,11,1,0,2,20,180.83367964228555,1330.0,34,Extremo Izquierdo
7243,J. Delgado,3,0,0,0,0,0,181.82014993130403,1000.0,25,Mediocentro
7244,Mario Velayos,32,32,38,0,1,23,180.68603106561338,4480.0,41,Portero
7249,Josito Muñoz,30,30,0,0,9,36,182.0,2560.0,46,Defensa Central
7250,Nacho Peral,30,28,1,0,1,25,180.58749068395585,5540.0,43,Lateral Derecho
7251,Sergio Nogal,33,29,1,0,1,20,180.83422689737563,6600.0,44,Lateral Izquierdo
7252,Adrián Garrido,30,26,0,0,4,27,180.4884663917253,1940.0,39,Lateral Derecho
7253,Faysel Hinojosa,9,8,0,0,1,20,180.83370352628378,1560.0,37,Defensa Central
7254,J. Paye,21,18,0,0,7,0,181.82014993130403,1000.0,28,Mediocentro
7256,Ángel Encinar,24,24,3,0,9,28,186.0,10750.0,47,Mediocentro
7257,J. Osorio,21,20,0,0,6,23,180.68608506421808,5000.0,40,MP
7258,Pablo,14,11,1,0,1,25,180.58738268674642,4500.0,41,Mediocentro
7259,Fernando Martínez,33,20,0,0,3,28,180.43956069147833,5980.0,43,MI
7260,Guillermo Velayos,22,10,0,0,2,25,175.0,7470.0,42,Delantero Centro
7261,Jorge,32,17,2,0,8,21,180.78462544587563,3940.0,39,Delantero Centro
7262,Docar,17,11,0,0,2,19,180.88305886875844,1850.0,42,Delantero Centro
7263,César González,27,17,1,0,11,21,180.78455794761973,3290.0,39,Portero
7264,J. Pereira,9,2,1,0,1,26,180.5378155035917,2170.0,36,Extremo Derecho
7265,Pitu,13,3,1,0,1,20,180.83374921741085,2000.0,35,Portero
7266,A. Martiña,5,4,1,0,1,26,180.5394479229496,17890.0,46,Extremo Derecho
7267,Mayorga,33,23,0,0,6,26,180.5386254826624,9970.0,44,Delantero Centro
7270,Ibrahim El Guenaoui,22,11,0,0,4,26,180.53814676426293,5360.0,39,Extremo Izquierdo
7271,Miguel Muñoz,27,12,1,0,3,21,180.78459325439974,3630.0,33,Delantero Centro
7275,A. Palop,26,26,48,0,5,20,182.0,24690.0,34,Portero
7277,C. Expósito,6,5,7,0,0,0,181.82014993130403,1000.0,25,Portero
7278,Ibrahim Covi,11,11,1,0,5,24,192.0,10360.0,41,Defensa Central
7279,Steven Sibille,32,27,0,0,6,20,180.83368483445906,1380.0,39,Defensa Central
7280,A. Fuentes,4,1,0,0,0,0,181.82012108358788,722.2,40,Lateral Derecho
